_id,Emp_ID,Division,Business_Title,Cluster
EID-2291,LL-2291,Logistics,Fulfillment Associate,Logistic-Operations
EID-2292,LL-2292,Logistics,Logistics Specialist,Procurement
EID-2293,LL-2293,Logistics,Inventory Control Specialist,Packaging
EID-2294,LL-2294,Logistics,Transport Driver,Quality-Assurance
EID-2295,LL-2295,Logistics,Fulfillment Associate,Transportation
EID-2296,LL-2296,Logistics,Logistics Specialist,Warehousing
EID-2297,LL-2297,Logistics,Inventory Control Specialist,Logistic-Operations
EID-2298,LL-2298,Logistics,Logistics Specialist,Procurement
EID-3289,LL-3289,Marketing,Logistics Manager,Logistic-Operations
EID-3303,LL-3303,Marketing,Logistics Manager,Logistic-Operations
EID-3308,LL-3308,Marketing,Logistics Manager,Logistic-Operations
EID-3322,LL-3322,Marketing,Logistics Manager,Logistic-Operations
EID-3327,LL-3327,Marketing,Logistics Manager,Logistic-Operations
EID-3333,LL-3333,Marketing,Logistics Manager,Logistic-Operations
EID-3334,LL-3334,Marketing,Logistics Manager,Logistic-Operations
EID-4003,LL-4003,Marketing,Logistics Manager,Logistic-Operations
EID-1234,LL-1234,Marketing,Maketing Analytics Lead,Data-Science
EID-3698,LL-3698,Marketing,Maketing Analytics Lead,Data-Science
EID-3720,LL-3720,Marketing,Maketing Analytics Lead,Data-Science
EID-1365,LL-1365,Marketing,Manager of Marketing,General-Marketing
EID-1532,LL-1532,Marketing,Manager of Marketing,General-Marketing
EID-4000,LL-4000,Marketing,Manager of Marketing,General-Marketing
EID-4002,LL-4002,Marketing,Manager of Marketing,General-Marketing
EID-1485,LL-1485,Marketing,Manager of Operations,Logistic-Operations
EID-2220,LL-2220,Marketing,Manager of Operations,Logistic-Operations
EID-1489,LL-1489,Marketing,Manager of Operations,Logistic-Operations
EID-3251,LL-3251,Marketing,Manager of Operations,Logistic-Operations
EID-3276,LL-3276,Marketing,Manager of Operations,Logistic-Operations
EID-3301,LL-3301,Marketing,Manager of Operations,Logistic-Operations
EID-3320,LL-3320,Marketing,Manager of Operations,Logistic-Operations
EID-1689,LL-1689,Marketing,Manager of Technology,Marketing-Tech
EID-2152,LL-2152,Marketing,Manager of Technology,Marketing-Tech
EID-1709,LL-1709,Marketing,Manager of Technology,Marketing-Tech
EID-1883,LL-1883,Marketing,Manager of Technology,Marketing-Tech
EID-3255,LL-3255,Marketing,Manager of Technology,Marketing-Tech
EID-3263,LL-3263,Marketing,Manager of Technology,Marketing-Tech
EID-3280,LL-3280,Marketing,Manager of Technology,Marketing-Tech
EID-3288,LL-3288,Marketing,Manager of Technology,Marketing-Tech
EID-3305,LL-3305,Marketing,Manager of Technology,Marketing-Tech
EID-3324,LL-3324,Marketing,Manager of Technology,Marketing-Tech
EID-3332,LL-3332,Marketing,Manager of Technology,Marketing-Tech
EID-4006,LL-4006,Marketing,Manager of Technology,Marketing-Tech
EID-4009,LL-4009,Marketing,Manager of Technology,Marketing-Tech
EID-2866,LL-2866,Marketing,Marketing Associate,General-Marketing
EID-1228,LL-1228,Marketing,Marketing Associate,General-Marketing
EID-2843,LL-2843,Marketing,Marketing Associate,General-Marketing
EID-2889,LL-2889,Marketing,Marketing Associate,General-Marketing
EID-2046,LL-2046,Marketing,Marketing Manager,General-Marketing
EID-3261,LL-3261,Marketing,Marketing Manager,Product-Management
EID-3286,LL-3286,Marketing,Marketing Manager,Product-Management
EID-2935,LL-2935,Operations,Human Resources Expert,HR-Operations
EID-2947,LL-2947,Operations,Human Resources Expert,HR-Operations
EID-2972,LL-2972,Operations,Human Resources Expert,HR-Operations
EID-3337,LL-3337,Operations,Human Resources Expert,HR-Operations
EID-3363,LL-3363,Operations,Human Resources Expert,HR-Operations
EID-3389,LL-3389,Operations,Human Resources Expert,HR-Operations
EID-3742,LL-3742,Operations,Human Resources Expert,HR-Operations
EID-3768,LL-3768,Operations,Human Resources Expert,HR-Operations
EID-1446,LL-1446,Operations,Human Resources Manager,HR-Operations
EID-2186,LL-2186,Operations,Human Resources Manager,HR-Operations
EID-2073,LL-2073,Operations,Human Resources Manager,HR-Operations
EID-2377,LL-2377,Operations,Human Resources Manager,HR-Operations
EID-4050,LL-4050,Operations,Human Resources Manager,HR-Operations
EID-1074,LL-1074,Operations,IT Support Manager,Tech-Operations
EID-2145,LL-2145,Operations,IT Support Manager,Tech-Operations
EID-1841,LL-1841,Operations,IT Support Manager,Tech-Operations
EID-1134,LL-1134,Operations,IT Support Manager,Tech-Operations
EID-2100,LL-2100,Operations,IT Support Manager,Tech-Operations
EID-1014,LL-1014,Operations,IT Support Manager,Tech-Operations
EID-3351,LL-3351,Operations,IT Support Manager,Tech-Operations
EID-3358,LL-3358,Operations,IT Support Manager,Tech-Operations
EID-3360,LL-3360,Operations,IT Support Manager,Tech-Operations
EID-3377,LL-3377,Operations,IT Support Manager,Tech-Operations
EID-3384,LL-3384,Operations,IT Support Manager,Tech-Operations
EID-3386,LL-3386,Operations,IT Support Manager,Tech-Operations
EID-3403,LL-3403,Operations,IT Support Manager,Tech-Operations
EID-3756,LL-3756,Operations,IT Support Manager,Tech-Operations
EID-3763,LL-3763,Operations,IT Support Manager,Tech-Operations
EID-3765,LL-3765,Operations,IT Support Manager,Tech-Operations
EID-3782,LL-3782,Operations,IT Support Manager,Tech-Operations
EID-3789,LL-3789,Operations,IT Support Manager,Tech-Operations
EID-1415,LL-1415,Operations,IT Support Partner,Tech-Operations
EID-2239,LL-2239,Operations,IT Support Partner,Tech-Operations
EID-1466,LL-1466,Operations,IT Support Partner,Tech-Operations
EID-2605,LL-2605,Operations,IT Support Partner,Tech-Operations
EID-2608,LL-2608,Operations,IT Support Partner,Tech-Operations
EID-2624,LL-2624,Operations,IT Support Partner,Tech-Operations
EID-2627,LL-2627,Operations,IT Support Partner,Tech-Operations
EID-1745,LL-1745,Operations,IT Support Specialist,Tech-Operations
EID-1300,LL-1300,Operations,IT Support Specialist,Tech-Operations
EID-2600,LL-2600,Operations,IT Support Specialist,Tech-Operations
EID-1482,LL-1482,People,Human Resources Manager,HR-Operations
EID-1519,LL-1519,People,Human Resources Manager,HR-Operations
EID-1656,LL-1656,People,Human Resources Manager,HR-Operations
EID-4057,LL-4057,People,Human Resources Manager,HR-Operations
EID-4060,LL-4060,People,Human Resources Manager,HR-Operations
EID-4062,LL-4062,People,Human Resources Manager,HR-Operations
EID-4211,LL-4211,People,Human Resources Manager,HR-Operations
EID-4214,LL-4214,People,Human Resources Manager,HR-Operations
EID-4216,LL-4216,People,Human Resources Manager,HR-Operations
EID-1607,LL-1607,People,IT Specialist,People-Tech
EID-2392,LL-2392,People,IT Specialist,People-Tech
EID-1546,LL-1546,People,IT Support Partner,People-Tech
EID-2655,LL-2655,People,IT Support Partner,People-Tech
EID-2675,LL-2675,People,IT Support Partner,People-Tech
EID-1425,LL-1425,People,IT Support Senior Manager,People-Tech
EID-1448,LL-1448,People,IT Support Senior Manager,People-Tech
EID-1671,LL-1671,People,IT Support Senior Manager,People-Tech
EID-2187,LL-2187,People,IT Support Senior Manager,People-Tech
EID-3420,LL-3420,People,IT Support Senior Manager,People-Tech
EID-3423,LL-3423,People,IT Support Senior Manager,People-Tech
EID-3426,LL-3426,People,IT Support Senior Manager,People-Tech
EID-3437,LL-3437,People,IT Support Senior Manager,People-Tech
EID-3451,LL-3451,People,IT Support Senior Manager,People-Tech
EID-3454,LL-3454,People,IT Support Senior Manager,People-Tech
EID-3466,LL-3466,People,IT Support Senior Manager,People-Tech
EID-3469,LL-3469,People,IT Support Senior Manager,People-Tech
EID-3472,LL-3472,People,IT Support Senior Manager,People-Tech
EID-3483,LL-3483,People,IT Support Senior Manager,People-Tech
EID-1407,LL-1407,People,Junior Customer Service Specialist,Customer-Support
EID-2207,LL-2207,People,Junior Customer Service Specialist,Customer-Support
EID-2985,LL-2985,People,Junior Customer Service Specialist,Customer-Support
EID-3005,LL-3005,People,Junior Customer Service Specialist,Customer-Support
EID-3077,LL-3077,Productions,Operations Team Lead,Productions
EID-3078,LL-3078,Productions,Business Operations Expert,Productions
EID-3079,LL-3079,Productions, Senior Executive Office Manager,Productions
EID-3080,LL-3080,Productions,Production Assistance,Productions
EID-3081,LL-3081,Productions,Senior Technical Lead,Productions
EID-3082,LL-3082,Productions,Human Resources Expert,Productions
EID-3083,LL-3083,Productions,Operations Team Lead,Productions
EID-3084,LL-3084,Productions,Operations Team Lead,Productions
EID-3085,LL-3085,Productions,Marketing Team Lead,Productions
EID-3086,LL-3086,Productions,Operations Team Lead,Productions
EID-3087,LL-3087,Productions,Senior Technical Lead,Productions
EID-3088,LL-3088,Productions,Operations Team Lead,Productions
EID-3089,LL-3089,Productions,Operations Team Lead,Productions
EID-3090,LL-3090,Productions,Senior Financial Officer,Productions
EID-3091,LL-3091,Productions,Senior Financial Officer,Productions
EID-3092,LL-3092,Productions,Senior Financial Officer,Productions
EID-3093,LL-3093,Productions,Senior Financial Officer,Productions
EID-3094,LL-3094,Productions,Senior Financial Officer,Productions
EID-3095,LL-3095,Productions,Senior Financial Officer,Productions
EID-1013,LL-1013,Productions,People Business Partner,Productions
EID-1016,LL-1016,Productions,Product Team Leader,Productions
EID-1040,LL-1040,Productions,Product Team Leader,Productions
EID-1051,LL-1051,Productions,Senior Product Marketer,Productions
EID-1061,LL-1061,Productions,Senior Product Marketer,Productions
EID-1117,LL-1117,Productions,Senior Product Marketer,Productions
EID-1121,LL-1121,Productions,Lead Researcher,Productions
EID-1127,LL-1127,Productions,Senior Product Marketer,Productions
EID-1138,LL-1138,Productions,Senior Product Marketer,Productions
EID-1142,LL-1142,Productions,Lead Researcher,Productions
EID-1148,LL-1148,Productions,Senior Product Marketer,Productions
EID-1292,LL-1292,Productions,IT Support Manager,Productions
EID-1417,LL-1417,Productions,Marketing Manager,Productions
EID-1426,LL-1426,Productions,Executive Office Manager,Productions
EID-1427,LL-1427,Productions,Sales Manager,Productions
EID-1534,LL-1534,Productions,Manager of Technology,Productions
EID-1544,LL-1544,Productions,Customer Service Manager,Productions
EID-1630,LL-1630,Productions,Marketing Manager,Productions
EID-1665,LL-1665,Productions,Manager of Technology,Productions
EID-1724,LL-1724,Productions,Logistics Manager,Productions
EID-1799,LL-1799,Productions,Production Manager,Productions
EID-4248,LL-4248,Technology,Director of Information System,Engineering
EID-4251,LL-4251,Technology,Director of Information System,Engineering
EID-4254,LL-4254,Technology,Director of Information System,Engineering
EID-4257,LL-4257,Technology,Director of Information System,Engineering
EID-4260,LL-4260,Technology,Director of Information System,Engineering
EID-4243,LL-4243,Technology,Director of IT Support,IT-Support
EID-4246,LL-4246,Technology,Director of IT Support,IT-Support
EID-4249,LL-4249,Technology,Director of IT Support,IT-Support
EID-4252,LL-4252,Technology,Director of IT Support,IT-Support
EID-4255,LL-4255,Technology,Director of IT Support,IT-Support
EID-4258,LL-4258,Technology,Director of IT Support,IT-Support
EID-4261,LL-4261,Technology,Director of IT Support,IT-Support
EID-1333,LL-1333,Technology,Director of Marketing,General-Marketing
EID-1794,LL-1794,Technology,Director of Marketing,General-Marketing
EID-2257,LL-2257,Technology,Director of Marketing,General-Marketing
EID-1906,LL-1906,Technology,Director of Technology,Engineering
EID-4241,LL-4241,Technology,Director of Technology,Engineering
EID-4244,LL-4244,Technology,Director of Technology,Engineering
EID-4247,LL-4247,Technology,Director of Technology,Engineering
EID-4250,LL-4250,Technology,Director of Technology,Engineering
EID-4253,LL-4253,Technology,Director of Technology,Engineering
EID-4256,LL-4256,Technology,Director of Technology,Engineering
EID-4259,LL-4259,Technology,Director of Technology,Engineering
EID-1077,LL-1077,Technology,Durector of Data Analsyt Team,Data-Analysis
EID-1095,LL-1095,Technology,Durector of Data Analsyt Team,Data-Analysis
EID-2118,LL-2118,Technology,Executive Office Manager,Management
EID-1441,LL-1441,Technology,Executive Office Specialist,Management
EID-1586,LL-1586,Technology,Executive Office Specialist,Management
EID-1593,LL-1593,Technology,Executive Office Specialist,Management
EID-1942,LL-1942,Technology,Executive Office Specialist,Management
EID-1447,LL-1447,Technology,Financial Officer Asistance,Financial-Service
EID-2197,LL-2197,Technology,Financial Officer Asistance,Financial-Service
EID-1492,LL-1492,Technology,Financial Officer Specialist,Financial-Service
EID-1680,LL-1680,Technology,Head  of IT,IT-Support
EID-1911,LL-1911,Technology,Head of HR,HR-Operations
EID-1733,LL-1733,Technology,Head of Marketing,General-Marketing
EID-1921,LL-1921,Technology,Head of Operations,Operation-Management
EID-2491,LL-2491,Logistics,Distribution Specialist,Packaging
EID-2492,LL-2492,Logistics,Customer Service Representative,Quality-Assurance
EID-2493,LL-2493,Logistics,Production Scheduler,Transportation
EID-2494,LL-2494,Logistics,Distribution Specialist,Warehousing
EID-2495,LL-2495,Logistics,Customer Service Representative,Logistic-Operations
EID-2496,LL-2496,Logistics,Production Scheduler,Procurement
EID-2497,LL-2497,Logistics,Distribution Specialist,Packaging
EID-2498,LL-2498,Logistics,Customer Service Representative,Quality-Assurance
EID-2499,LL-2499,Logistics,Production Scheduler,Transportation
EID-2500,LL-2500,Logistics,Distribution Specialist,Warehousing
EID-2501,LL-2501,Logistics,Customer Service Representative,Logistic-Operations
EID-2502,LL-2502,Logistics,Production Scheduler,Procurement
EID-2503,LL-2503,Logistics,Distribution Specialist,Packaging
EID-2504,LL-2504,Logistics,Customer Service Representative,Quality-Assurance
EID-2505,LL-2505,Logistics,Production Scheduler,Transportation
EID-2506,LL-2506,Logistics,Distribution Specialist,Warehousing
EID-2507,LL-2507,Logistics,Customer Service Representative,Logistic-Operations
EID-2508,LL-2508,Logistics,Production Scheduler,Procurement
EID-2509,LL-2509,Logistics,Distribution Specialist,Packaging
EID-2510,LL-2510,Logistics,Customer Service Representative,Quality-Assurance
EID-2511,LL-2511,Logistics,Production Scheduler,Transportation
EID-2512,LL-2512,Logistics,Distribution Specialist,Warehousing
EID-2513,LL-2513,Logistics,Customer Service Representative,Logistic-Operations
EID-2514,LL-2514,Logistics,Production Scheduler,Procurement
EID-2515,LL-2515,Logistics,Distribution Specialist,Packaging
EID-2516,LL-2516,Logistics,Customer Service Representative,Quality-Assurance
EID-2517,LL-2517,Logistics,Production Scheduler,Transportation
EID-2518,LL-2518,Logistics,Distribution Specialist,Warehousing
