_id,Emp_ID,Division,Business_Title,Cluster
EID-2257,LL-2257,Technology,Director of Marketing,General-Marketing
EID-2258,LL-2258,Logistics,Head of Marketing,Transportation
EID-2259,LL-2259,Operations,Director of Sales,Sales-Operations
EID-2260,LL-2260,Logistics,Senior IT Security Officer,Warehousing
EID-2261,LL-2261,Technology,Sales Asistance,Sales-Operations
EID-2262,LL-2262,Logistics,Transport Driver,Procurement
EID-2263,LL-2263,People,Operations Assistance,Operation-Management
EID-2264,LL-2264,People,Director of People Technology,People-Tech
EID-2265,LL-2265,Logistics,Fulfillment Associate,Packaging
EID-2266,LL-2266,Logistics,Logistics Specialist,Quality-Assurance
EID-2267,LL-2267,Marketing,Senior Operating Officer,General-Marketing
EID-2268,LL-2268,Logistics,Senior Manager of Technology,Logistic-Operations
EID-2269,LL-2269,Logistics,Inventory Control Specialist,Transportation
EID-2270,LL-2270,Logistics,Transport Driver,Warehousing
EID-2271,LL-2271,Logistics,Fulfillment Associate,Logistic-Operations
EID-2272,LL-2272,Logistics,Logistics Specialist,Procurement
EID-2273,LL-2273,Logistics,Inventory Control Specialist,Packaging
EID-2274,LL-2274,Logistics,Transport Driver,Quality-Assurance
EID-2275,LL-2275,Logistics,Fulfillment Associate,Transportation
EID-2276,LL-2276,Logistics,Logistics Specialist,Warehousing
EID-2277,LL-2277,Logistics,Inventory Control Specialist,Logistic-Operations
EID-2278,LL-2278,Logistics,Transport Driver,Procurement
EID-2279,LL-2279,Logistics,Fulfillment Associate,Packaging
EID-2280,LL-2280,Logistics,Logistics Specialist,Quality-Assurance
EID-2281,LL-2281,Logistics,Inventory Control Specialist,Transportation
EID-2282,LL-2282,Logistics,Transport Driver,Warehousing
EID-2283,LL-2283,Logistics,Fulfillment Associate,Logistic-Operations
EID-2284,LL-2284,Logistics,Logistics Specialist,Procurement
EID-2285,LL-2285,Logistics,Inventory Control Specialist,Packaging
EID-2286,LL-2286,Logistics,Transport Driver,Quality-Assurance
EID-2287,LL-2287,Logistics,Fulfillment Associate,Transportation
EID-2288,LL-2288,Logistics,Logistics Specialist,Warehousing
EID-2289,LL-2289,Logistics,Inventory Control Specialist,Logistic-Operations
EID-2290,LL-2290,Logistics,Transport Driver,Procurement
EID-2291,LL-2291,Logistics,Fulfillment Associate,Packaging
EID-2292,LL-2292,Logistics,Logistics Specialist,Quality-Assurance
EID-2293,LL-2293,Logistics,Inventory Control Specialist,Transportation
EID-2294,LL-2294,Logistics,Transport Driver,Warehousing
EID-2295,LL-2295,Logistics,Fulfillment Associate,Logistic-Operations
EID-2296,LL-2296,Logistics,Logistics Specialist,Procurement
EID-2297,LL-2297,Logistics,Inventory Control Specialist,Packaging
EID-2298,LL-2298,Logistics,Transport Driver,Quality-Assurance
EID-2299,LL-2299,Logistics,Fulfillment Associate,Transportation
EID-2300,LL-2300,Logistics,Logistics Specialist,Warehousing
EID-2301,LL-2301,Logistics,Inventory Control Specialist,Logistic-Operations
EID-2302,LL-2302,Logistics,Logistics Specialist,Procurement
EID-2303,LL-2303,Marketing,Sales Associate,Product-Management
EID-2304,LL-2304,Marketing,Sales Representative,Product-Management
EID-2305,LL-2305,Marketing,Sales Assistance,Product-Management
EID-2306,LL-2306,Marketing,Retail Store Worker,Warehousing
EID-2307,LL-2307,Marketing,Store Assistance,Logistic-Operations
EID-2308,LL-2308,Marketing,Sales Representative,Product-Management
EID-2309,LL-2309,Marketing,Sales Associate,Product-Management
EID-2310,LL-2310,Marketing,Real Estate Broker,General-Marketing
EID-2311,LL-2311,Marketing,Sales Associate,Product-Management
EID-2312,LL-2312,Marketing,Cashier,Customer-Support
EID-2313,LL-2313,Marketing,Store Coordinator,Logistic-Operations
EID-2314,LL-2314,Marketing,Sales Analyst,Data-Analysis
EID-2315,LL-2315,Marketing,B2B Sales Specialist,Product-Management
EID-2316,LL-2316,Marketing,Sales Engineer,Product-Management
EID-2317,LL-2317,Marketing,Merchandising Associate,Product-Management
EID-2318,LL-2318,Marketing,Sales Associate,Product-Management
EID-2319,LL-2319,Marketing,Sales Representative,Product-Management
EID-2320,LL-2320,Marketing,Sales Assistance,Product-Management
EID-2321,LL-2321,Marketing,Retail Store Worker,Warehousing
EID-2322,LL-2322,Marketing,Store Assistance,Logistic-Operations
EID-2323,LL-2323,Marketing,Sales Representative,Product-Management
EID-2324,LL-2324,Marketing,Sales Associate,Product-Management
EID-2325,LL-2325,Marketing,Real Estate Broker,General-Marketing
EID-2326,LL-2326,Marketing,Sales Associate,Product-Management
EID-2327,LL-2327,Marketing,Cashier,Customer-Support
EID-2328,LL-2328,Marketing,Store Coordinator,Logistic-Operations
EID-2329,LL-2329,Marketing,Sales Analyst,Data-Analysis
EID-2330,LL-2330,Marketing,B2B Sales Specialist,Product-Management
EID-2331,LL-2331,Marketing,Sales Engineer,Product-Management
EID-2332,LL-2332,Marketing,Sales Associate,Product-Management
EID-2333,LL-2333,Marketing,Sales Representative,Product-Management
EID-2334,LL-2334,Marketing,Sales Assistance,Product-Management
EID-2335,LL-2335,Marketing,Retail Store Worker,Warehousing
EID-2336,LL-2336,Marketing,Store Assistance,Logistic-Operations
EID-2337,LL-2337,Marketing,Sales Representative,Product-Management
EID-2338,LL-2338,Marketing,Sales Associate,Product-Management
EID-2339,LL-2339,Marketing,Real Estate Broker,General-Marketing
EID-2340,LL-2340,Marketing,Sales Associate,Product-Management
EID-2341,LL-2341,Marketing,Cashier,Customer-Support
EID-2342,LL-2342,Marketing,Store Coordinator,Logistic-Operations
EID-2343,LL-2343,Marketing,Sales Analyst,Data-Analysis
EID-2344,LL-2344,Marketing,B2B Sales Specialist,Product-Management
EID-2345,LL-2345,Operations,Junior Business Partner,People-Business-Partner
EID-2346,LL-2346,Operations,SEO Marketing Assistance,General-Marketing
EID-2347,LL-2347,Operations,SEO Marketing Assistance,General-Marketing
EID-2348,LL-2348,Operations,Sales Asistance,Sales-Operations
EID-2349,LL-2349,Operations,Marketing Officer Assistance,General-Marketing
EID-2350,LL-2350,Operations,Business Operations Analyst,Operation-Management
EID-2351,LL-2351,Operations,Accounting Specialist,Financial-Service
EID-2352,LL-2352,Operations,Chief Technology Officer,Tech-Operations
EID-2353,LL-2353,Operations,Sales Asistance,Sales-Operations
EID-2354,LL-2354,Operations,Production Assistance,Product-Management
EID-2355,LL-2355,Operations,Financial Officer Asistance,Financial-Service
EID-2356,LL-2356,Operations,Sales Asistance,Sales-Operations
EID-2357,LL-2357,Operations,Chief Technology Officer,Tech-Operations
EID-2358,LL-2358,Operations,Junior Business Partner,People-Business-Partner
EID-2359,LL-2359,Operations,SEO Marketing Assistance,General-Marketing
EID-2360,LL-2360,Operations,SEO Marketing Assistance,General-Marketing
EID-2361,LL-2361,Operations,Sales Asistance,Sales-Operations
EID-2362,LL-2362,Operations,Marketing Officer Assistance,General-Marketing
EID-2363,LL-2363,Operations,Business Operations Analyst,Operation-Management
EID-2364,LL-2364,Operations,Accounting Specialist,Financial-Service
EID-2365,LL-2365,Operations,Chief Technology Officer,Tech-Operations
EID-2366,LL-2366,Operations,Sales Asistance,Sales-Operations
EID-2367,LL-2367,Operations,Production Assistance,Product-Management
EID-2368,LL-2368,Operations,Financial Officer Asistance,Financial-Service
EID-2369,LL-2369,Operations,Sales Asistance,Sales-Operations
EID-2370,LL-2370,Operations,Chief Technology Officer,Tech-Operations
EID-2371,LL-2371,Operations,Operations Assistance,Operation-Management
EID-2372,LL-2372,Operations,Operating Officer Assistance,Operation-Management
EID-2373,LL-2373,Operations,Operations Assistance,Operation-Management
EID-2374,LL-2374,Operations,Accounting Specialist,Financial-Service
EID-2375,LL-2375,Operations,Financial Officer Asistance,Financial-Service
EID-2376,LL-2376,Operations,Marketing Specialist,General-Marketing
EID-2377,LL-2377,Operations,Production Assistance,Product-Management
EID-2378,LL-2378,Operations,Business Operations Analyst,Operation-Management
EID-2379,LL-2379,Operations,Marketing Officer Assistance,General-Marketing
EID-2380,LL-2380,Operations,SEO Marketing Assistance,General-Marketing
EID-2381,LL-2381,Operations,Human Resources Manager,HR-Operations
EID-2382,LL-2382,Operations,Operations Assistance,Operation-Management
EID-2383,LL-2383,Operations,Sales Asistance,Sales-Operations
EID-2384,LL-2384,Operations,Operations Assistance,Operation-Management
EID-2385,LL-2385,Operations,Operations Assistance,Operation-Management
EID-2386,LL-2386,People,Junior Reward Partner,Comp&Benefit
EID-2387,LL-2387,People,CEO Office Assistance,Management
EID-2388,LL-2388,People,Accounting Specialist,Payroll-Patner
EID-2389,LL-2389,People,Accounting Specialist,Payroll-Patner
EID-2390,LL-2390,People,Operations Assistance,Operation-Management
EID-2391,LL-2391,People,Marketing Specialist,General-Marketing
EID-2392,LL-2392,People,Chief Technology Officer,People-Tech
EID-2393,LL-2393,People,Accounting Specialist,Payroll-Patner
EID-2394,LL-2394,People,Customer Service Assistance,Customer-Support
EID-2395,LL-2395,People,Marketing Officer Assistance,General-Marketing
EID-2396,LL-2396,People,IT Specialist,People-Tech
EID-2397,LL-2397,People,Logistics Specialist,Logistic-Operations
EID-2398,LL-2398,People,Marketing Officer Assistance,General-Marketing
EID-2399,LL-2399,People,Marketing Officer Assistance,General-Marketing
EID-2400,LL-2400,People,Chief Technology Officer,People-Tech
EID-2401,LL-2401,People,CEO Office Assistance,Management
EID-2402,LL-2402,People,Marketing Officer Assistance,General-Marketing
EID-2403,LL-2403,People,Operations Assistance,Operation-Management
EID-2404,LL-2404,People,CEO Office Assistance,Management
EID-2405,LL-2405,People,Sales Asistance,Sales-Operations
EID-2406,LL-2406,People,Business Operations Analyst,Operation-Management
EID-2407,LL-2407,People,Accounting Specialist,Payroll-Patner
EID-2408,LL-2408,People,Marketing Officer Assistance,General-Marketing
EID-2409,LL-2409,People,Chief Technology Officer,People-Tech
EID-2410,LL-2410,People,Marketing Officer Assistance,General-Marketing
EID-2411,LL-2411,People,Chief Technology Officer,People-Tech
EID-2412,LL-2412,People,Customer Service Assistance,Customer-Support
EID-2413,LL-2413,People,Business Operations Analyst,Operation-Management
EID-2414,LL-2414,People,Marketing Officer Assistance,General-Marketing
EID-2415,LL-2415,People,Human Resources Assistance,HR-Operations
EID-2416,LL-2416,People,Technology Officer,People-Tech
EID-2417,LL-2417,People,Technology Officer Assistance,People-Tech
EID-2418,LL-2418,Productions,Junior Product Analyst,Productions
EID-2419,LL-2419,Productions,Business Operations Analyst,Productions
EID-2420,LL-2420,Productions,Sales Asistance,Productions
EID-2421,LL-2421,Productions,Production Assistance,Productions
EID-2422,LL-2422,Productions,Accounting Specialist,Productions
EID-2423,LL-2423,Productions,Business Operations Analyst,Productions
EID-2424,LL-2424,Productions,Operating Officer Assistance,Productions
EID-2425,LL-2425,Productions,Marketing Specialist,Productions
EID-2426,LL-2426,Productions,Marketing Officer Assistance,Productions
EID-2427,LL-2427,Productions,Marketing Officer Assistance,Productions
EID-2428,LL-2428,Productions,Marketing Officer Assistance,Productions
EID-2429,LL-2429,Productions,IT Specialist,Productions
EID-2430,LL-2430,Productions,Operations Assistance,Productions
EID-2431,LL-2431,Productions,IT Specialist,Productions
EID-2432,LL-2432,Productions,Logistics Assistance,Productions
EID-2433,LL-2433,Productions,Operations Assistance,Productions
EID-2434,LL-2434,Productions,Production Assistance,Productions
EID-2435,LL-2435,Productions,Sales Asistance,Productions
EID-2436,LL-2436,Productions,Production Assistance,Productions
EID-2437,LL-2437,Productions,Financial Officer Asistance,Productions
EID-2438,LL-2438,Productions,Logistics Assistance,Productions
EID-2439,LL-2439,Productions,Logistics Assistance,Productions
EID-2440,LL-2440,Productions,SEO Marketing Assistance,Productions
EID-2441,LL-2441,Productions,CEO Office Assistance,Productions
EID-2442,LL-2442,Productions,Financial Officer Asistance,Productions
EID-2443,LL-2443,Productions,Business Operations Analyst,Productions
EID-2444,LL-2444,Productions,Chief Technology Officer,Productions
EID-2445,LL-2445,Productions,CEO Office Assistance,Productions
EID-2446,LL-2446,Productions,Sales Asistance,Productions
EID-2447,LL-2447,Productions,Operations Assistance,Productions
EID-2448,LL-2448,Productions,Operating Officer Assistance,Productions
EID-2449,LL-2449,Productions,Operating Officer Assistance,Productions
EID-2450,LL-2450,Productions,Operating Officer Assistance,Productions
EID-2451,LL-2451,Productions,Operating Officer Assistance,Productions
EID-2452,LL-2452,Productions,Operating Officer Assistance,Productions
EID-2453,LL-2453,Productions,Operating Officer Assistance,Productions
EID-2454,LL-2454,Productions,Operating Officer Assistance,Productions
EID-2455,LL-2455,Productions,Operating Officer Assistance,Productions
EID-2456,LL-2456,Productions,Operating Officer Assistance,Productions
EID-2457,LL-2457,Productions,Operating Officer Assistance,Productions
EID-2458,LL-2458,Technology,IT Professional,IT-Support
EID-2459,LL-2459,Technology,UX Designer & UI Developer,Engineering
EID-2460,LL-2460,Technology,SQL Developer,Data-Engineering
EID-2461,LL-2461,Technology,Web Designer,UX-Experience
EID-2462,LL-2462,Technology,Web Developer,Engineering
EID-2463,LL-2463,Technology,Help Desk Worker/Desktop Support,IT-Support
EID-2464,LL-2464,Technology,Software Engineer,Engineering
EID-2465,LL-2465,Technology,Data Entry Specialist,Data-Analysis
EID-2466,LL-2466,Technology,DevOps Engineer,Engineering
EID-2467,LL-2467,Technology,Computer Programmer,Programming
EID-2468,LL-2468,Technology,Network Administrator,Engineering
EID-2469,LL-2469,Technology,Information Security Analyst,Engineering
EID-2470,LL-2470,Technology,Artificial Intelligence Engineer,Engineering
EID-2471,LL-2471,Technology,Cloud Architect,Engineering
EID-2472,LL-2472,Technology,IT Professional,IT-Support
EID-2473,LL-2473,Technology,UX Designer & UI Developer,Engineering
EID-2474,LL-2474,Technology,SQL Developer,Data-Engineering
EID-2475,LL-2475,Technology,Web Designer,UX-Experience
EID-2476,LL-2476,Technology,Web Developer,Engineering
EID-2477,LL-2477,Technology,Help Desk Worker/Desktop Support,IT-Support
EID-2478,LL-2478,Technology,Software Engineer,Engineering
EID-2479,LL-2479,Technology,IT Professional,IT-Support
EID-2480,LL-2480,Technology,UX Designer & UI Developer,Engineering
EID-2481,LL-2481,Technology,SQL Developer,Data-Engineering
EID-2482,LL-2482,Technology,Web Designer,UX-Experience
EID-2483,LL-2483,Technology,Web Developer,Engineering
EID-2484,LL-2484,Technology,Help Desk Worker/Desktop Support,IT-Support
EID-2485,LL-2485,Technology,Software Engineer,Engineering
EID-2486,LL-2486,Technology,Data Entry,Data-Analysis
EID-2487,LL-2487,Technology,DevOps Engineer,Engineering
EID-2488,LL-2488,Technology,Computer Programmer,Programming
EID-2489,LL-2489,Technology,Network Administrator,Engineering
EID-2490,LL-2490,Technology,Information Security Analyst,Engineering
EID-2491,LL-2491,Technology,Artificial Intelligence Engineer,Engineering
EID-2492,LL-2492,Technology,Cloud Architect,Engineering
